material_label,paper_category,wavelength_um,emissivity,reflectivity,source_file
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.8145,0.97852,0.02148,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.7846,0.97887,0.02113,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.755,0.97677,0.02323,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.7255,0.97909,0.02091,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.6962,0.98152,0.01848,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.6671,0.98163,0.01837,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.6382,0.9817,0.0183,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.6095,0.98033,0.01967,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.581,0.98337,0.01663,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.5527,0.98473,0.01527,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.5246,0.98429,0.01571,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.4966,0.98332,0.01668,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.4688,0.98398,0.01602,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.4413,0.98548,0.01452,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.4139,0.98431,0.01569,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.3866,0.985,0.015,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.3596,0.98586,0.01414,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.3327,0.98342,0.01658,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.306,0.98462,0.01538,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.2795,0.98438,0.01562,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.2531,0.98517,0.01483,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.2269,0.98481,0.01519,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.2008,0.98547,0.01453,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.175,0.98592,0.01408,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.1493,0.9865,0.0135,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.1237,0.98656,0.01344,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.0983,0.9876,0.0124,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.0731,0.98809,0.01191,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.048,0.988,0.012,alumgrte.prn
"Black Painted, Anodized Aluminum Grate",Anti-Infrared Coating,8.0231,0.988,0.012,alumgrte.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,13.9326,0.96837,0.03163,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,13.8581,0.96756,0.03244,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,13.7844,0.966,0.034,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,13.7115,0.96428,0.03572,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,13.6393,0.96268,0.03732,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,13.5679,0.96135,0.03865,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,13.4972,0.96078,0.03922,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,13.4273,0.96014,0.03986,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,13.3581,0.96037,0.03963,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,13.2896,0.96108,0.03892,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,13.2218,0.96201,0.03799,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,13.1546,0.96298,0.03702,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,13.0882,0.96417,0.03583,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,13.0224,0.96516,0.03484,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,12.9573,0.96547,0.03453,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,12.8929,0.9653,0.0347,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,12.829,0.96503,0.03497,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,12.7658,0.96481,0.03519,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,12.7033,0.96436,0.03564,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,12.6413,0.96342,0.03658,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,12.5799,0.96232,0.03768,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,12.5192,0.96093,0.03907,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,12.459,0.95997,0.04003,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,12.3994,0.95892,0.04108,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,12.3403,0.9585,0.0415,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,12.2818,0.9583,0.0417,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,12.2239,0.95724,0.04276,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,12.1665,0.9567,0.0433,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,12.1097,0.95639,0.04361,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,12.0533,0.95618,0.04382,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.9975,0.95626,0.04374,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.9422,0.95647,0.04353,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.8875,0.95694,0.04306,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.8332,0.95683,0.04317,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.7794,0.957,0.043,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.7261,0.9574,0.0426,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.6733,0.95716,0.04284,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.6209,0.95676,0.04324,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.569,0.95637,0.04363,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.5176,0.95614,0.04386,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.4667,0.95554,0.04446,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.4161,0.95508,0.04492,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.3661,0.95487,0.04513,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.3164,0.95436,0.04564,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.2672,0.95435,0.04565,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.2185,0.95427,0.04573,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.1701,0.9545,0.0455,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.1222,0.95464,0.04536,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.0746,0.95467,0.04533,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,11.0275,0.95494,0.04506,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.9808,0.95518,0.04482,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.9345,0.95523,0.04477,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.8885,0.95553,0.04447,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.8429,0.95537,0.04463,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.7978,0.95541,0.04459,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.753,0.95548,0.04452,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.7085,0.95554,0.04446,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.6645,0.95534,0.04466,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.6208,0.95511,0.04489,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.5774,0.95486,0.04514,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.5344,0.95462,0.04538,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.4918,0.95449,0.04551,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.4495,0.95442,0.04558,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.4075,0.95458,0.04542,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.3659,0.95454,0.04546,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.3246,0.95424,0.04576,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.2836,0.95463,0.04537,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.2429,0.95465,0.04535,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.2026,0.95458,0.04542,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.1626,0.9547,0.0453,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.1229,0.95458,0.04542,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.0835,0.9546,0.0454,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.0444,0.9544,0.0456,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,10.0057,0.95415,0.04585,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.9672,0.95402,0.04598,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.929,0.9536,0.0464,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.8911,0.95355,0.04645,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.8535,0.95378,0.04622,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.8162,0.9539,0.0461,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.7791,0.95398,0.04602,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.7424,0.95409,0.04591,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.7059,0.95399,0.04601,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.6697,0.95446,0.04554,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.6337,0.95471,0.04529,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.598,0.9549,0.0451,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.5626,0.95501,0.04499,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.5274,0.95506,0.04494,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.4925,0.95499,0.04501,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.4579,0.95523,0.04477,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.4235,0.95537,0.04463,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.3894,0.95542,0.04458,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.3555,0.95532,0.04468,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.3218,0.95565,0.04435,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.2884,0.95576,0.04424,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.2552,0.95578,0.04422,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.2223,0.95571,0.04429,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.1896,0.95581,0.04419,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.1571,0.9557,0.0443,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.1249,0.95583,0.04417,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.0929,0.95617,0.04383,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.0611,0.95586,0.04414,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,9.0295,0.9556,0.0444,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.9982,0.95558,0.04442,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.967,0.95586,0.04414,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.9361,0.95582,0.04418,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.9054,0.95593,0.04407,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.8749,0.95581,0.04419,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.8446,0.95569,0.04431,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.8145,0.95587,0.04413,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.7846,0.95623,0.04377,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.755,0.95629,0.04371,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.7255,0.95635,0.04365,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.6962,0.95621,0.04379,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.6671,0.95654,0.04346,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.6382,0.95632,0.04368,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.6095,0.95625,0.04375,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.581,0.95622,0.04378,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.5527,0.9562,0.0438,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.5246,0.95618,0.04382,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.4966,0.9563,0.0437,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.4688,0.95656,0.04344,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.4413,0.95638,0.04362,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.4139,0.95634,0.04366,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.3866,0.9562,0.0438,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.3596,0.95647,0.04353,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.3327,0.9562,0.0438,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.306,0.9561,0.0439,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.2795,0.95593,0.04407,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.2531,0.95571,0.04429,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.2269,0.95555,0.04445,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.2008,0.95569,0.04431,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.175,0.95558,0.04442,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.1493,0.95556,0.04444,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.1237,0.95551,0.04449,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.0983,0.95579,0.04421,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.0731,0.95551,0.04449,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.048,0.95552,0.04448,disk144.prn
Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette),Aluminum Alloy,8.0231,0.95568,0.04432,disk144.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,13.9326,0.95781,0.04219,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,13.8581,0.9563,0.0437,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,13.7844,0.95282,0.04718,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,13.7115,0.95099,0.04901,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,13.6393,0.95395,0.04605,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,13.5679,0.95235,0.04765,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,13.4972,0.9531,0.0469,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,13.4273,0.95547,0.04453,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,13.3581,0.95671,0.04329,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,13.2896,0.95891,0.04109,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,13.2218,0.96076,0.03924,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,13.1546,0.95925,0.04075,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,13.0882,0.96581,0.03419,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,13.0224,0.96355,0.03645,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,12.9573,0.96122,0.03878,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,12.8929,0.96045,0.03955,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,12.829,0.95404,0.04596,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,12.7658,0.95162,0.04838,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,12.7033,0.94708,0.05292,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,12.6413,0.94399,0.05601,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,12.5799,0.94244,0.05756,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,12.5192,0.94373,0.05627,blkplsttp.prn
Emissivity of a Black Plastic Box Top,Polyurethane Coating,12.459,0.93955,0.06045,blkplsttp.prn
